@relation R_data_frame

@attribute Jitter->F0_abs_dif numeric
@attribute Jitter->F0_dif_percent numeric
@attribute Jitter->F0_PQ5_classical_Schoentgen numeric
@attribute Jitter->F0_abs0th_perturb numeric
@attribute Jitter->F0_TKEO_mean numeric
@attribute Jitter->F0_TKEO_prc5 numeric
@attribute Jitter->F0_TKEO_prc25 numeric
@attribute Jitter->F0_TKEO_prc75 numeric
@attribute Jitter->F0_TKEO_prc95 numeric
@attribute Jitter->F0_FM numeric
@attribute Jitter->F0range_5_95_perc numeric
@attribute Jitter->pitch_percent numeric
@attribute Jitter->pitch_PQ5_classical_Schoentgen numeric
@attribute Jitter->pitch_CV numeric
@attribute Jitter->pitch_FM numeric
@attribute Shimmer->Ampl_TKEO_prc25 numeric
@attribute HNR->HNR_dB_Praat_std numeric
@attribute DFA numeric
@attribute PPE numeric
@attribute VFER->SNR_SEO numeric
@attribute IMF->SNR_SEO numeric
@attribute IMF->SNR_TKEO numeric
@attribute IMF->SNR_entropy numeric
@attribute IMF->NSR_SEO numeric
@attribute IMF->NSR_entropy numeric
@attribute 'Log energy' numeric
@attribute 'MFCC_0th coef' numeric
@attribute 'MFCC_1st coef' numeric
@attribute 'MFCC_2nd coef' numeric
@attribute 'MFCC_3rd coef' numeric
@attribute '12th delta' numeric
@attribute std_F0_series_F0_expTitze numeric
@attribute prc95_5_F0_series_F0_expTitze numeric
@attribute Ed_3_coef numeric
@attribute Ed_5_coef numeric
@attribute Ed_6_coef numeric
@attribute entropy_shannon_5_coef numeric
@attribute entropy_shannon_6_coef numeric
@attribute entropy_shannon_8_coef numeric
@attribute entropy_shannon_9_coef numeric
@attribute entropy_shannon_10_coef numeric
@attribute entropy_log_2_coef numeric
@attribute entropy_log_3_coef numeric
@attribute entropy_log_4_coef numeric
@attribute entropy_log_5_coef numeric
@attribute entropy_log_6_coef numeric
@attribute entropy_log_8_coef numeric
@attribute entropy_log_9_coef numeric
@attribute det_TKEO_mean_3_coef numeric
@attribute det_TKEO_mean_5_coef numeric
@attribute det_TKEO_mean_6_coef numeric
@attribute det_TKEO_mean_8_coef numeric
@attribute det_TKEO_mean_9_coef numeric
@attribute det_TKEO_mean_10_coef numeric
@attribute det_TKEO_std_5_coef numeric
@attribute det_TKEO_std_6_coef numeric
@attribute det_TKEO_std_8_coef numeric
@attribute det_TKEO_std_9_coef numeric
@attribute det_TKEO_std_10_coef numeric
@attribute Ed2_3_coef numeric
@attribute Ed2_5_coef numeric
@attribute Ed2_6_coef numeric
@attribute Ed2_8_coef numeric
@attribute entropy_shannon3_3_coef numeric
@attribute entropy_shannon3_5_coef numeric
@attribute det_TKEO_mean3_3_coef numeric
@attribute det_TKEO_mean3_5_coef numeric
@attribute det_TKEO_mean3_6_coef numeric
@attribute det_TKEO_std3_6_coef numeric
@attribute entropy_shannon4_5_coef numeric
@attribute entropy_shannon4_6_coef numeric
@attribute entropy_shannon4_7_coef numeric
@attribute entropy_shannon4_8_coef numeric
@attribute entropy_shannon4_9_coef numeric
@attribute entropy_shannon4_10_coef numeric
@attribute entropy_log4_1_coef numeric
@attribute entropy_log4_2_coef numeric
@attribute entropy_log4_3_coef numeric
@attribute entropy_log4_4_coef numeric
@attribute entropy_log4_5_coef numeric
@attribute entropy_log4_6_coef numeric
@attribute entropy_log4_7_coef numeric
@attribute entropy_log4_8_coef numeric
@attribute entropy_log4_9_coef numeric
@attribute entropy_log4_10_coef numeric
@attribute det_TKEO_mean4_1_coef numeric
@attribute det_TKEO_mean4_2_coef numeric
@attribute det_TKEO_mean4_3_coef numeric
@attribute det_TKEO_mean4_4_coef numeric
@attribute det_TKEO_mean4_5_coef numeric
@attribute det_TKEO_mean4_6_coef numeric
@attribute det_TKEO_mean4_7_coef numeric
@attribute det_TKEO_mean4_8_coef numeric
@attribute det_TKEO_mean4_9_coef numeric
@attribute det_TKEO_mean4_10_coef numeric
@attribute det_TKEO_std4_1_coef numeric
@attribute det_TKEO_std4_2_coef numeric
@attribute det_TKEO_std4_3_coef numeric
@attribute det_TKEO_std4_4_coef numeric
@attribute det_TKEO_std4_5_coef numeric
@attribute det_TKEO_std4_6_coef numeric
@attribute det_TKEO_std4_7_coef numeric
@attribute det_TKEO_std4_8_coef numeric
@attribute det_TKEO_std4_9_coef numeric
@attribute det_TKEO_std4_10_coef numeric
@attribute class {1,2}

@data
0.111853,0.029411,0.000283,1.722947,142.730206,-13.928726,-4.6304,0.322647,4.881927,0.092057,6.971778,0.030782,0.000286,0.000012,0.092057,-0.016696,2.360797,0.507591,0.00211,344.047786,0.035306,0.004515,0.331883,0.049767,0.076249,7.372707,6.873486,4.050036,-4.094836,-0.821223,-0.00025,2.480207,6.971778,0.000053,0.000166,0.00032,-16227.31298,-34133.27425,-41663.39673,-241725.6832,-833018.421,-2553.748463,-634.256049,-139.377753,27.279203,24.599615,25.807097,38.641115,4.591659,47.799517,177.471658,411.423115,2226.3332,6201.069623,231.192824,508.447075,1180.487769,6317.077152,20962.68076,0.000002,0.000005,0.00001,0.000015,0.033533,0.094211,0.000037,0.000383,0.00139,0.004092,-611123.1484,-802017.0475,-1140125.801,-1810101.304,-3187727.113,-6068660.669,4286.66912,2529.444673,1484.131696,880.724618,541.24562,355.217947,252.460862,200.389063,176.433008,167.92171,0.137883,0.545305,2.119827,8.025059,28.986475,97.081757,297.825572,812.674098,1987.817651,4475.808073,3.116781,8.708607,24.276118,66.703331,178.790355,460.630876,1130.294503,2622.029315,5765.390665,12188.55971,2
0.050423,0.028192,0.000321,1.134522,34.602297,-4.33165,-1.553976,-0.017439,1.601106,0.038818,4.607127,0.028239,0.000322,0,0.038818,-0.01668,1.541756,0.547591,0.00194,63.891406,0.302937,0.076252,0.703807,0.070816,0.100207,8.729983,11.401602,8.272492,-2.664579,-0.777582,0.001772,1.447452,4.607127,0.000004,0.000072,0.000108,-525.319802,-729.385048,-3120.02695,-3784.123562,-21139.18247,-2831.373379,-696.393713,-192.621933,-8.155019,15.560056,37.096414,22.753685,0.069701,4.328228,13.864361,58.67722,45.647288,164.660989,14.296465,27.443394,137.094787,105.007288,711.44372,0,0.000003,0.000004,0.00001,0.00347,0.04413,0.000002,0.000135,0.000428,0.000842,-447240.6304,-588544.9791,-837805.6888,-1331244.81,-2346221.845,-4470371.296,4013.131194,2390.600556,1412.632802,842.89695,520.252188,342.640461,244.214132,194.307458,171.43371,163.462062,0.10713,0.421773,1.635882,6.193155,22.360901,74.836077,229.441583,625.666207,1529.082606,3439.557553,2.400306,6.741172,18.755331,51.436924,137.782699,354.833454,874.38356,2027.170837,4456.029749,9407.753516,2
0.085334,0.044066,0.000405,1.332568,38.158977,-5.075091,-1.858998,-0.099125,1.827302,0.191104,5.72721,0.048541,0.000415,0.000038,0.191104,-0.105584,2.462782,0.580127,0.021583,4593.599728,0.739737,0.195756,1.284082,0.144991,0.152156,6.983223,6.840948,7.551795,0.982053,-0.872142,0.004687,2.085654,5.72721,0.0002,0.000699,0.00124,-17843.75868,-34233.57076,-32088.13653,-363624.1659,-674100.9693,-2624.767981,-518.523265,-196.024339,12.55989,26.452921,35.446303,38.401645,4.529884,57.559411,165.960134,534.301038,3048.280106,4948.863656,261.156519,567.592985,1138.843376,9208.797448,17284.70473,0.000009,0.000032,0.000057,0.000077,0.10889,0.282816,0.000154,0.001921,0.005583,0.019439,-463706.4038,-610551.5729,-870757.3258,-1386352.766,-2447550.862,-4669282.503,4043.773946,2406.185025,1420.690818,847.195332,522.673007,344.125029,245.241135,195.105418,172.119118,164.093425,0.106108,0.420718,1.642909,6.21738,22.460128,75.271384,231.099394,631.03285,1544.929352,3481.632372,2.418377,6.733015,18.774221,51.749622,138.704824,357.568294,874.016819,2027.76364,4464.212118,9443.11772,2
0.108277,0.032005,0.000371,2.429481,132.176775,-8.841583,-3.665014,-0.127538,3.385359,0.052714,11.283445,0.031508,0.000366,0.000001,0.052714,-0.02285,2.346973,0.509625,0.001055,1110.943498,0.181179,0.052123,0.60116,0.072969,0.101736,7.265984,7.522507,3.416401,-2.804892,-0.619091,-0.003272,3.31074,11.283445,0.000044,0.000026,0.000118,-536.227513,-6279.015899,-7112.160904,-131216.3304,-142631.4962,-2468.324909,-577.270346,-175.683659,20.875109,60.845016,37.438883,32.115122,3.639584,7.27576,27.270537,157.8914,1846.961157,1692.510307,13.563443,67.471018,241.700522,3132.642574,2920.293982,0.000001,0.000001,0.000004,0.000004,0.024714,0.017008,0.000029,0.000062,0.000236,0.000589,-585509.1542,-770146.6536,-1097411.495,-1746386.748,-3081327.168,-5873258.147,4246.69325,2509.251735,1473.83037,875.367929,538.360133,353.567012,251.437352,199.679117,175.879003,167.444103,0.135267,0.534059,2.077816,7.858114,28.365394,94.970933,291.247839,794.298765,1941.35685,4367.968732,3.033086,8.502667,23.753246,65.275,174.877302,450.329006,1108.427796,2571.026949,5650.481137,11933.81075,2
0.048708,0.017059,0.000183,1.108877,77.496824,-5.264591,-1.865395,0.151791,1.999913,0.052681,3.822461,0.017473,0.000185,0.000001,0.052681,-0.017317,2.549182,0.509541,0,2265.119684,0.291649,0.151191,0.807679,0.098753,0.118499,8.570844,11.256868,4.336288,-3.550722,-1.151206,-0.001203,1.507967,3.822461,0.000057,0.000069,0.000032,-3531.7808,-650.945164,-12743.66373,-14053.77915,-16953.26861,-2536.79375,-733.144742,-211.29793,-51.546044,23.555322,50.114797,24.197128,2.506241,17.463855,9.741337,181.513686,221.839705,415.299625,68.171957,22.730216,228.014767,522.418481,678.019584,0.000002,0.000002,0.000001,0.000009,0.032979,0.053342,0.000034,0.000228,0.000122,0.000289,-545205.9275,-715886.7778,-1017423.373,-1614612.695,-2842595.984,-5411145.343,4187.043607,2478.856292,1458.060223,866.909984,533.55936,350.595302,249.410288,198.125364,174.562878,166.247806,0.126957,0.500504,1.933576,7.324294,26.463305,88.589085,271.650686,740.995651,1811.490786,4075.98651,2.848296,7.987718,22.241,60.832191,163.122416,420.139333,1033.627106,2398.078487,5271.956587,11138.17189,2
0.04876,0.019756,0.000224,2.268232,56.854245,-2.897469,-1.173845,0.095915,1.205064,0.054058,7.940935,0.020147,0.000226,0.000001,0.054058,-0.016675,3.173702,0.514773,0,179.638471,0.878252,0.270621,1.230085,0.107254,0.129151,6.994497,9.368332,4.038729,-2.77457,-0.758756,0.000286,2.685328,7.940935,0.000045,0.000071,0.000052,-2263.445809,-1090.474494,-5075.61105,-23927.67477,-36150.51485,-2908.165318,-810.509497,-227.877052,-26.89377,24.845108,37.683054,34.940547,1.443402,11.391723,8.222711,88.302284,349.979203,867.023999,45.196488,18.463575,291.210207,729.251863,1689.058384,0.000002,0.000002,0.000002,0.00001,0.026917,0.056579,0.000027,0.000202,0.000138,0.000312,-513108.1396,-673793.3387,-957536.764,-1519298.806,-2674515.267,-5091070.9,4134.417475,2452.120821,1444.269695,859.591982,529.47757,348.131523,247.785972,196.920689,173.568495,165.358056,0.119781,0.472118,1.824013,6.908847,24.962198,83.562161,256.254025,699.04573,1709.211923,3846.284829,2.686419,7.53595,20.975182,57.382005,153.864069,396.268144,974.652711,2261.04812,4972.071428,10498.82273,2
0.076177,0.039071,0.000302,1.270034,56.373996,-3.49199,-1.438652,0.01613,1.442134,0.151188,5.218576,0.036235,0.000297,0.000032,0.151188,-0.02389,1.733693,0.552124,0.003815,172.611849,0.200798,0.034052,0.642466,0.069315,0.094553,8.247608,10.600007,7.843802,-2.325402,-1.285927,-0.001298,2.025934,5.218576,0.000537,0.00009,0.000075,-679.727197,-777.51677,-3888.535484,-22093.29759,-50716.32228,-2919.215646,-702.84742,-153.892308,-34.846566,4.450174,27.096489,26.753815,12.801003,9.36518,10.820004,116.485681,393.937838,537.750785,28.919397,21.743396,131.245379,531.704568,1647.098283,0.000016,0.000003,0.000003,0.00001,0.132455,0.036178,0.000273,0.000199,0.000292,0.000609,-464937.3726,-611967.5563,-871942.1695,-1386881.79,-2446265.304,-4663582.704,4046.37494,2407.501907,1421.362393,847.543024,522.856186,344.223883,245.281663,195.116931,172.114126,164.078843,0.109222,0.428836,1.677357,6.342683,22.890826,76.638963,235.098658,641.375281,1568.500485,3530.880186,2.453087,6.902199,19.117609,52.715873,141.113865,363.511021,893.246151,2071.625622,4554.204815,9623.566242,2
0.08587,0.030437,0.000352,1.75895,88.429736,-6.325218,-2.264216,0.066612,2.225251,0.035214,8.273498,0.030226,0.000351,0,0.035214,-0.037556,3.021165,0.524121,0,788.052752,0.038354,0.003938,0.227736,0.046557,0.071139,8.403156,8.378409,6.171142,-1.549267,-0.527047,-0.00078,2.376606,8.273498,0.000002,0.000051,0.000135,-587.517072,-3983.621068,-12764.49484,-28033.41585,-19247.599,-2853.184703,-748.458335,-211.691005,9.408411,41.168442,34.93751,30.834947,0.086671,9.236034,54.299284,157.976459,208.922702,341.731168,27.648346,81.697265,402.156378,533.39875,771.707661,0,0.000002,0.000004,0.000012,0.001765,0.024933,0.000001,0.000113,0.000673,0.001009,-544013.1773,-715639.3941,-1019461.7,-1621706.619,-2860517.902,-5451975.248,4182.855703,2476.822522,1457.104808,866.494579,533.411851,350.581214,249.463899,198.212189,174.665448,166.357533,0.126591,0.499342,1.946594,7.359987,26.557802,88.904456,272.671485,743.655396,1817.802314,4089.851386,2.838306,7.965783,22.222646,61.135643,163.665782,421.568075,1037.422808,2407.071156,5290.295175,11175.49226,2
0.16044,0.075396,0.000893,2.539191,57.128996,-25.710461,-9.406843,0.1185,9.414019,0.035857,11.085315,0.075627,0.000896,0.000001,0.035857,-0.064776,2.497787,0.661267,0,42.096678,0.881864,0.047833,1.091367,0.094973,0.118204,6.138052,7.044313,6.181559,-0.371032,-1.236599,0.002867,3.174822,11.085315,0.000027,0.000058,0.000307,-516.554573,-5810.846528,-49730.15694,-4748.568519,-26666.30488,-1821.97589,-191.126112,-49.156593,-0.360817,37.485542,44.700683,23.716578,0.426558,4.169247,59.576324,271.008026,106.388111,287.849403,10.582401,113.472519,612.218354,140.976689,912.266248,0.000001,0.000002,0.000011,0.000068,0.02197,0.033448,0.000009,0.000092,0.001308,0.002488,-482956.045,-635520.8147,-905175.6299,-1439456.15,-2538540.318,-4838759.296,4079.497773,2424.320974,1430.030333,852.133636,525.40862,345.756799,246.282014,195.853014,172.717895,164.616763,0.113826,0.448406,1.743435,6.597113,23.816606,79.718984,244.453499,666.895559,1630.316136,3668.720561,2.553266,7.164055,19.941928,54.796097,146.7922,378.012385,929.03398,2157.117434,4740.922813,10019.91279,2
0.102186,0.031675,0.000369,2.292426,109.073413,-9.345793,-3.287185,0.051905,3.652357,0.037808,9.555051,0.031709,0.000368,0,0.037808,-0.020259,2.86258,0.526117,0,746.973282,0.06826,0.004979,0.398238,0.054275,0.079458,8.629266,11.079032,5.780515,-4.285297,-2.461868,0.00093,2.870468,9.555051,0.000005,0.00003,0.000175,-1086.647496,-9676.175593,-15795.77256,-38050.63421,-163458.5965,-2658.03185,-666.46431,-92.644918,10.505694,55.193702,29.224476,30.811028,0.329895,6.968133,69.662315,237.445444,406.116898,884.562381,18.521847,117.484131,341.907744,685.053862,3201.939638,0,0.000001,0.000005,0.000009,0.004323,0.0237,0.000003,0.000068,0.000678,0.001148,-574202.0193,-755058.3572,-1075569.674,-1710937.703,-3017811.365,-5751446.048,4230.167592,2500.839482,1469.474085,873.04021,537.046888,352.761872,250.898674,199.272767,175.538841,167.137932,0.132335,0.521941,2.030122,7.68203,27.736232,92.873898,284.891473,777.070478,1899.778925,4275.746454,2.970705,8.332763,23.223962,63.824999,170.998561,440.620938,1083.70351,2512.004306,5520.940418,11667.96167,2
0.090408,0.0364,0.000423,1.668983,64.981903,-7.357392,-3.337731,0.203362,3.355503,0.027153,6.542531,0.036454,0.000423,0,0.027153,-0.046967,2.062413,0.580332,0,5404.231787,0.17609,0.016761,0.486076,0.071808,0.094474,9.541298,14.376135,6.07117,-0.545652,-1.484385,0.001068,2.058203,6.542531,0.000005,0.000072,0.000228,-1215.885451,-6537.512432,-15144.83695,-8041.586773,-28262.3478,-2487.630638,-592.541482,-92.950748,24.608756,12.165788,24.616453,20.912053,0.171971,10.404046,52.323023,283.865579,76.587355,191.554834,15.679382,134.610482,469.135431,249.394667,947.507298,0,0.000002,0.000008,0.000018,0.004037,0.048555,0.000003,0.000169,0.000858,0.002216,-515955.7449,-678879.9253,-967236.8309,-1538654.016,-2714175.175,-5173835.359,4136.829674,2453.44409,1445.049666,860.101078,529.850372,348.437663,248.056065,197.171411,173.808635,165.593313,0.120507,0.475212,1.846665,6.98894,25.234844,84.510597,259.276254,707.167184,1728.873311,3890.732535,2.705326,7.587842,21.139024,58.06274,155.558679,401.11814,986.364351,2286.690121,5026.91596,10622.45476,2
0.365954,0.206886,0.002449,5.841819,55.632147,-47.028526,-17.146121,-0.112955,18.437235,0.079309,22.103418,0.20833,0.002467,0.000007,0.079309,-0.102201,1.618042,0.693135,0.037197,347.052687,4.880784,0.465717,3.80226,0.120711,0.134434,7.28895,13.20055,3.573643,0.208328,-0.037564,-0.00116,7.157917,22.103418,0.000173,0.000249,0.000218,-2287.443695,-2607.303386,-5536.836152,-80695.29363,-44058.62863,-1598.226146,-55.91949,112.023972,43.254408,43.501146,30.077746,31.403344,1.377247,21.907224,25.420061,175.133155,827.415417,1041.814987,36.999272,50.421553,473.246121,2485.38624,2097.590249,0.000007,0.00001,0.000009,0.000029,0.126277,0.127365,0.000044,0.000673,0.000822,0.001571,-447596.5006,-591449.9316,-846886.9764,-1353825.376,-2397666.193,-4583704.988,4008.668804,2388.537574,1411.771059,842.63748,520.293369,342.832229,244.496904,194.636272,171.78447,163.824992,0.106448,0.420016,1.635974,6.18557,22.323849,74.741439,229.248925,625.321741,1528.81104,3441.971705,2.387183,6.697311,18.699098,51.42942,137.651179,354.533241,872.045918,2023.37739,4444.547126,9394.344539,2
0.031089,0.027108,0.000314,0.754288,13.982754,-1.207741,-0.497232,-0.002859,0.530574,0.022941,2.856473,0.027119,0.000315,0,0.022941,-0.10487,2.821556,0.664493,0.00211,28668.18905,0.850699,0.148025,1.563317,0.129543,0.132141,6.298097,4.028671,8.471199,1.634915,-0.369135,0.001287,0.916362,2.856473,0.000001,0.000028,0.000088,-5.537844,-311.413587,-1543.356322,-1324.592364,-9975.088608,-3049.679201,-985.304466,-253.885356,-62.870022,-8.312771,12.861086,7.701916,0.008222,0.557749,3.243787,27.315081,44.124551,95.577715,0.932594,7.2668,46.498469,54.508294,389.955324,0,0.000001,0.000004,0.000011,0.000994,0.019288,0.000001,0.000043,0.000248,0.000555,-364751.6047,-481920.5705,-688932.0533,-1099064.332,-1943450.517,-3712617.445,3832.79354,2299.1619,1365.644026,818.133566,506.601362,334.546473,238.993561,190.524007,168.368588,160.75748,0.089111,0.35134,1.36647,5.169717,18.661738,62.476771,191.596864,522.592412,1277.683471,2875.45626,1.999637,5.610448,15.626164,42.943275,115.014976,296.320795,728.284936,1689.586636,3713.818933,7851.13936,1
0.109154,0.058189,0.000686,2.914247,37.297173,-6.254775,-2.512388,0.199083,2.589571,0.051716,12.141304,0.05844,0.000688,0.000001,0.051716,-0.120355,3.360252,0.701028,0.001055,634.842792,10.76872,1.755982,7.369537,0.184286,0.172837,6.952352,8.985264,7.047399,0.522424,-0.776553,0.00068,3.654624,12.141304,0.000006,0.000051,0.000387,-345.041507,-7252.910422,-12358.70273,-63584.09214,-9898.92828,-2524.906222,-550.691691,-140.485384,10.132748,43.047987,41.134846,19.012156,0.100885,2.582506,46.334469,99.461761,572.149155,332.118933,5.194581,85.107192,301.800465,1300.228754,542.69664,0,0.000002,0.000014,0.000026,0.004941,0.038411,0.000003,0.000075,0.001298,0.002387,-457351.628,-602295.1171,-858593.2126,-1366371.566,-2411366.749,-4598580.282,4031.518818,2399.979078,1417.507685,845.520848,521.75072,343.57681,244.869231,194.822361,171.880035,163.874259,0.107892,0.425499,1.655426,6.26479,22.620084,75.717818,232.149839,633.405175,1549.206928,3487.089261,2.421649,6.794426,18.930947,52.0366,139.404056,359.231383,881.985195,2045.855194,4502.106643,9507.815319,1
0.065918,0.031004,0.000364,2.008986,46.766216,-5.873521,-2.285721,0.121043,2.461147,0.028856,8.14407,0.031054,0.000364,0,0.028856,-0.075121,1.937351,0.601344,0,2352.447185,0.099665,0.004576,0.4291,0.092778,0.115796,5.014477,-0.462436,7.598623,1.998228,-0.551354,0.001108,2.497486,8.14407,0.000002,0.000032,0.000078,-340.878745,-972.402968,-33645.94288,-12715.17176,-2779.654596,-2571.693463,-626.372244,-209.155138,-14.599054,28.125409,48.129775,32.072694,0.041008,2.706612,12.14231,286.588609,241.422333,119.259516,7.509457,18.931479,771.182802,295.766268,152.684016,0,0.000001,0.000003,0.000039,0.002194,0.02638,0.000001,0.00006,0.000271,0.000421,-482829.069,-635407.5212,-905144.0684,-1439597.294,-2539144.695,-4840153.5,4079.200035,2424.172679,1429.9566,852.097,525.391304,345.749673,246.281077,195.854905,172.721744,164.620929,0.113869,0.448555,1.739888,6.587729,23.793221,79.653783,244.257321,666.249368,1628.820557,3665.443721,2.555575,7.168505,19.945213,54.71977,146.6683,377.797905,928.441814,2155.29035,4738.422079,10008.57952,1
0.020443,0.016762,0.000185,0.567508,14.709903,-0.884269,-0.34223,0.030244,0.357165,0.024333,2.162127,0.016845,0.000185,0,0.024333,-0.058513,1.899811,0.636114,0.001055,3950.125451,1.276841,0.323095,1.731285,0.125666,0.137726,6.032746,4.01928,9.03793,0.532696,-0.310262,0.001023,0.686677,2.162127,0.000003,0.000022,0.000024,-42.759076,-25.588659,-581.947036,-4293.432088,-2361.725051,-3531.082748,-991.562204,-292.589944,-84.037145,-9.920856,5.57745,24.916181,0.029411,0.742516,1.313521,11.942685,63.106683,56.392137,1.95253,2.128303,21.333243,86.440306,110.767948,0,0.000001,0.000001,0.000007,0.002914,0.020001,0.000002,0.000051,0.000089,0.000145,-375145.0184,-494943.9275,-706367.4808,-1125023.91,-1986755.483,-3791706.318,3858.686751,2312.246503,1372.324428,821.612021,508.48005,335.625179,239.659951,190.984599,168.727112,161.06434,0.091179,0.359463,1.394796,5.28111,19.074217,63.859978,195.845455,534.247863,1306.322483,2939.619242,2.049259,5.74426,15.988713,43.873609,117.596573,302.846524,744.705797,1727.674498,3798.990387,8025.950482,1
0.090009,0.054645,0.000629,1.310594,32.80905,-6.733898,-2.370524,0.122853,2.406014,0.032436,5.396423,0.054425,0.000627,0.000001,0.032436,-0.070178,1.784024,0.668352,0.003815,1590.784269,1.618524,0.363723,1.919675,0.129623,0.145692,6.753548,6.470894,7.34469,0.833218,0.368899,-0.002294,1.641034,5.396423,0.000023,0.000163,0.000339,-1043.907684,-4305.418991,-6553.332277,-11656.74423,-26055.52269,-2605.445665,-549.878674,-104.260288,63.914882,45.6054,25.392864,12.889766,0.341651,7.794887,34.726056,130.499653,177.571846,375.102144,13.786001,45.903928,229.914743,333.90401,689.183258,0.000001,0.000006,0.000013,0.000022,0.014903,0.099216,0.000012,0.000284,0.001276,0.001699,-432152.5707,-569883.7283,-813322.7706,-1295680.71,-2288244.647,-4366121.207,3980.965837,2374.362982,1404.35952,838.605883,517.95153,341.334582,243.422377,193.772832,171.026534,163.118513,0.104146,0.409984,1.596585,6.03748,21.783355,72.901343,223.505927,609.423405,1489.17256,3349.682318,2.331295,6.547603,18.237342,50.135039,134.230769,345.594469,851.650559,1974.95956,4338.394395,9161.401744,1
0.072497,0.03062,0.000349,1.92509,64.391662,-10.250937,-3.118276,0.068185,3.343307,0.04423,8.249352,0.030309,0.000346,0,0.04423,-0.056146,2.524918,0.624137,0,5137.012796,0.305766,0.027322,0.940086,0.120872,0.135965,5.033987,1.004103,6.954029,-0.324503,0.288797,-0.000227,2.501708,8.249352,0.000024,0.000053,0.000044,-389.299433,-713.469353,-27356.89034,-23089.17558,-25583.23624,-2201.914477,-487.029563,-101.766677,-25.965937,10.92247,33.342565,29.113348,0.72208,8.02489,9.766382,301.325978,452.048209,260.603206,27.065496,20.012277,602.258759,589.285338,709.314986,0.000001,0.000002,0.000002,0.000022,0.01413,0.01943,0.000012,0.000136,0.000172,0.000352,-506108.8991,-666371.159,-950101.8086,-1512496.686,-2669531.523,-5090706.1,4119.280515,2444.562752,1440.502933,857.722322,528.5547,347.681739,247.577532,196.831956,173.53806,165.356947,0.118423,0.46708,1.82312,6.892483,24.872253,83.273656,255.401101,696.571049,1702.803799,3831.706485,2.657076,7.458047,20.799888,57.26807,153.314611,394.887865,971.51087,2253.421801,4951.953396,10463.58618,1
0.079521,0.031532,0.000365,1.683108,67.274963,-4.686704,-1.776795,0.055433,1.644275,0.025301,7.265726,0.031424,0.000364,0,0.025301,-0.034368,1.960579,0.565224,0,5087.237656,0.250737,0.059713,0.687401,0.108529,0.124177,6.841307,4.483452,7.314057,0.144837,0.390296,-0.002199,2.195291,7.265726,0.000001,0.000026,0.000135,-225.629361,-3213.264623,-6551.865509,-526.92078,-10269.27244,-2886.470682,-683.892162,-244.961959,-10.040404,40.462777,29.511943,13.882878,0.023047,3.251537,25.714592,84.062394,27.585885,100.490974,5.890938,40.279824,192.727339,28.130002,386.147504,0,0.000001,0.000004,0.000007,0.00117,0.017401,0,0.000051,0.000404,0.00063,-519032.1871,-682668.7436,-972106.2027,-1545592.373,-2725190.116,-5193229.788,4142.374776,2456.245191,1446.478982,860.844383,530.250229,348.663989,248.190643,197.260596,173.87481,165.647999,0.121195,0.478006,1.860297,7.037085,25.401286,85.035776,260.770877,711.230253,1738.721994,3912.556841,2.718838,7.626825,21.264367,58.451974,156.569068,403.263828,992.069059,2301.042778,5057.254649,10686.70825,1
0.112365,0.026687,0.000302,3.67016,182.204088,-22.110172,-8.232175,0.161428,8.971472,0.031218,18.114605,0.026854,0.000303,0.000001,0.031218,-0.058315,1.27022,0.538788,0.00211,1700.711263,0.199802,0.028396,0.469794,0.07574,0.099263,5.71103,2.039097,5.433406,-1.157077,-1.724156,0.002777,4.95084,18.114605,0.000006,0.000014,0.000057,-752.149206,-4752.801734,-110811.6659,-32423.23197,-291411.5599,-2068.274755,-415.673509,-153.285466,-43.951275,28.274648,34.391222,45.545137,0.602329,5.278021,42.529488,1241.121587,448.520766,2496.234596,17.083463,108.754651,2336.902788,900.691035,7551.30427,0,0,0.000002,0.000026,0.004772,0.010078,0.000004,0.000031,0.000243,0.000622,-635120.3451,-832982.8147,-1183104.861,-1876764.261,-3302604.537,-6283848.278,4320.852568,2546.784348,1493.048588,885.429313,543.843275,356.761829,253.453971,201.106851,177.012033,168.43141,0.144299,0.569098,2.211178,8.3693,30.220414,101.183146,310.367032,846.441466,2069.217688,4656.682162,3.241904,9.090129,25.317232,69.525113,186.272153,479.974834,1180.562208,2738.226881,6014.783419,12715.47953,1
