@relation R_data_frame

@attribute Jitter->F0_abs_dif numeric
@attribute Jitter->F0_dif_percent numeric
@attribute Jitter->F0_PQ5_classical_Schoentgen numeric
@attribute Jitter->F0_abs0th_perturb numeric
@attribute Jitter->F0_TKEO_mean numeric
@attribute Jitter->F0_TKEO_prc5 numeric
@attribute Jitter->F0_TKEO_prc25 numeric
@attribute Jitter->F0_TKEO_prc75 numeric
@attribute Jitter->F0_TKEO_prc95 numeric
@attribute Jitter->F0_FM numeric
@attribute Jitter->F0range_5_95_perc numeric
@attribute Jitter->pitch_percent numeric
@attribute Jitter->pitch_PQ5_classical_Schoentgen numeric
@attribute Jitter->pitch_CV numeric
@attribute Jitter->pitch_FM numeric
@attribute Shimmer->Ampl_TKEO_prc25 numeric
@attribute HNR->HNR_dB_Praat_std numeric
@attribute DFA numeric
@attribute PPE numeric
@attribute VFER->SNR_SEO numeric
@attribute IMF->SNR_SEO numeric
@attribute IMF->SNR_TKEO numeric
@attribute IMF->SNR_entropy numeric
@attribute IMF->NSR_SEO numeric
@attribute IMF->NSR_entropy numeric
@attribute 'Log energy' numeric
@attribute 'MFCC_0th coef' numeric
@attribute 'MFCC_1st coef' numeric
@attribute 'MFCC_2nd coef' numeric
@attribute 'MFCC_3rd coef' numeric
@attribute '12th delta' numeric
@attribute std_F0_series_F0_expTitze numeric
@attribute prc95_5_F0_series_F0_expTitze numeric
@attribute Ed_3_coef numeric
@attribute Ed_5_coef numeric
@attribute Ed_6_coef numeric
@attribute entropy_shannon_5_coef numeric
@attribute entropy_shannon_6_coef numeric
@attribute entropy_shannon_8_coef numeric
@attribute entropy_shannon_9_coef numeric
@attribute entropy_shannon_10_coef numeric
@attribute entropy_log_2_coef numeric
@attribute entropy_log_3_coef numeric
@attribute entropy_log_4_coef numeric
@attribute entropy_log_5_coef numeric
@attribute entropy_log_6_coef numeric
@attribute entropy_log_8_coef numeric
@attribute entropy_log_9_coef numeric
@attribute det_TKEO_mean_3_coef numeric
@attribute det_TKEO_mean_5_coef numeric
@attribute det_TKEO_mean_6_coef numeric
@attribute det_TKEO_mean_8_coef numeric
@attribute det_TKEO_mean_9_coef numeric
@attribute det_TKEO_mean_10_coef numeric
@attribute det_TKEO_std_5_coef numeric
@attribute det_TKEO_std_6_coef numeric
@attribute det_TKEO_std_8_coef numeric
@attribute det_TKEO_std_9_coef numeric
@attribute det_TKEO_std_10_coef numeric
@attribute Ed2_3_coef numeric
@attribute Ed2_5_coef numeric
@attribute Ed2_6_coef numeric
@attribute Ed2_8_coef numeric
@attribute entropy_shannon3_3_coef numeric
@attribute entropy_shannon3_5_coef numeric
@attribute det_TKEO_mean3_3_coef numeric
@attribute det_TKEO_mean3_5_coef numeric
@attribute det_TKEO_mean3_6_coef numeric
@attribute det_TKEO_std3_6_coef numeric
@attribute entropy_shannon4_5_coef numeric
@attribute entropy_shannon4_6_coef numeric
@attribute entropy_shannon4_7_coef numeric
@attribute entropy_shannon4_8_coef numeric
@attribute entropy_shannon4_9_coef numeric
@attribute entropy_shannon4_10_coef numeric
@attribute entropy_log4_1_coef numeric
@attribute entropy_log4_2_coef numeric
@attribute entropy_log4_3_coef numeric
@attribute entropy_log4_4_coef numeric
@attribute entropy_log4_5_coef numeric
@attribute entropy_log4_6_coef numeric
@attribute entropy_log4_7_coef numeric
@attribute entropy_log4_8_coef numeric
@attribute entropy_log4_9_coef numeric
@attribute entropy_log4_10_coef numeric
@attribute det_TKEO_mean4_1_coef numeric
@attribute det_TKEO_mean4_2_coef numeric
@attribute det_TKEO_mean4_3_coef numeric
@attribute det_TKEO_mean4_4_coef numeric
@attribute det_TKEO_mean4_5_coef numeric
@attribute det_TKEO_mean4_6_coef numeric
@attribute det_TKEO_mean4_7_coef numeric
@attribute det_TKEO_mean4_8_coef numeric
@attribute det_TKEO_mean4_9_coef numeric
@attribute det_TKEO_mean4_10_coef numeric
@attribute det_TKEO_std4_1_coef numeric
@attribute det_TKEO_std4_2_coef numeric
@attribute det_TKEO_std4_3_coef numeric
@attribute det_TKEO_std4_4_coef numeric
@attribute det_TKEO_std4_5_coef numeric
@attribute det_TKEO_std4_6_coef numeric
@attribute det_TKEO_std4_7_coef numeric
@attribute det_TKEO_std4_8_coef numeric
@attribute det_TKEO_std4_9_coef numeric
@attribute det_TKEO_std4_10_coef numeric
@attribute class {1,2}

@data
0.151367,0.095865,0.001087,1.198491,29.120045,-16.03413,-6.280013,-0.141079,6.244372,0.117381,4.513154,0.098099,0.001096,0.000008,0.117381,-0.026684,2.402686,0.550229,0.009824,658.416282,0.384711,0.082265,0.819115,0.062132,0.086482,5.870702,3.926548,7.920304,-1.799084,-2.657407,-0.000946,1.65797,4.513154,0.000093,0.000519,0.00092,-7711.795478,-15620.63898,-25158.88135,-184372.2142,-502059.1637,-1939.309847,-279.274817,42.373353,-6.413513,13.820314,23.570566,28.010899,1.351272,27.216028,85.310668,227.036285,1528.983899,4209.240728,128.187977,297.402321,720.171836,4922.942452,13303.96489,0.000004,0.000024,0.000042,0.000062,0.064376,0.237384,0.000066,0.001282,0.004049,0.014236,-423106.3044,-557377.2837,-794999.8783,-1265687.903,-2234482.058,-4263543.954,3964.129905,2365.743787,1399.849334,836.151931,516.529355,340.43111,242.81036,193.306789,170.636259,162.769386,0.098835,0.390548,1.514932,5.737904,20.739092,69.488387,213.274903,582.33576,1425.534533,3212.432498,2.232028,6.24249,17.386255,47.720302,128.033687,330.022568,806.834995,1871.996734,4119.76535,8718.33165,2
0.105544,0.057299,0.000683,2.504041,37.757291,-10.823819,-3.920996,-0.089595,4.049329,0.043997,9.64782,0.057104,0.000681,0.000001,0.043997,-0.081441,2.147478,0.713451,0,897.24114,10.242074,0.750079,5.960745,0.160713,0.161494,3.954491,-0.328043,5.219564,2.21734,1.377938,0.006759,3.10142,9.64782,0.000007,0.000148,0.000351,-1629.096474,-3946.882706,-6645.307829,-33021.20118,-45736.65317,-2486.507095,-438.306542,-79.431088,33.298615,41.583188,35.166864,27.601762,0.087215,6.875563,52.020767,162.888713,461.865405,294.972019,15.420943,101.390922,287.78298,720.623364,754.444927,0,0.000005,0.000012,0.00002,0.006659,0.091792,0.000003,0.000202,0.001503,0.002883,-453107.8153,-596233.0605,-848966.5997,-1349391.745,-2378728.457,-4532600.704,4024.475797,2396.359679,1415.599653,844.468015,521.125882,343.166842,244.567931,194.575323,171.658158,163.663814,0.107481,0.423395,1.644222,6.223709,22.469963,75.231922,230.716483,629.244223,1538.333625,3460.95482,2.410946,6.76428,18.830915,51.693248,138.513271,356.960791,878.68486,2037.655899,4476.973092,9445.523475,2
1.19934,0.750596,0.00874,50.971257,238.051871,-225.589702,-28.046321,-0.902916,18.251227,0.540095,122.255918,0.739416,0.008595,0.002009,0.540095,-0.038717,2.801263,0.566797,0.352873,278.034753,0.390993,0.113673,1.121046,0.106112,0.124371,5.793741,6.512803,5.605097,-0.512144,-2.888644,0.002656,52.18738,122.255918,0.016361,0.061983,0.146722,-657104.3858,-1959109.748,-8547260.104,-22661105.28,-7757764.61,-700.040142,155.478891,224.331274,197.874004,139.621848,78.211889,76.386408,128.833892,1667.548269,9005.026488,125007.6299,306061.5657,109739.2564,3397.804166,16514.34021,188916.9228,456003.4291,207747.6147,0.000445,0.002111,0.004621,0.026263,2.625123,3.986143,0.00552,0.08772,0.445728,0.781712,-404738.9798,-522194.997,-722631.4857,-1112842.519,-1915151.204,-3594384.622,3938.974826,2351.946959,1391.724606,830.865931,512.662981,337.275515,239.953676,190.58897,168.016281,160.198572,0.104901,0.411234,1.578385,5.979201,21.497296,71.384052,213.044634,569.667578,1385.811103,3104.440025,2.322909,6.466165,17.974283,48.824629,131.83169,338.891959,852.284589,1882.834866,4139.876267,8744.339269,2
0.623591,0.305007,0.003535,4.285362,119.189682,-142.762627,-37.071716,-3.445393,22.359794,0.085289,17.130332,0.307789,0.003568,0.000028,0.085289,-0.082275,4.0092,0.545328,0.160094,656.177536,0.453596,0.16485,1.103206,0.115412,0.137523,8.021116,10.177978,5.618528,-0.586661,0.916324,-0.000572,5.294704,17.130332,0.000552,0.000497,0.000876,-7807.148391,-13858.65666,-37047.35871,-59136.7851,-46183.30485,-943.686864,73.07213,161.513926,77.264167,67.394032,34.418613,20.578298,18.416782,40.612519,132.578849,660.713651,359.569096,299.531878,88.901772,230.981519,930.242492,1070.108063,1007.65704,0.00002,0.000017,0.000031,0.000048,0.291858,0.215052,0.000445,0.000966,0.003158,0.005471,-474856.0117,-625118.9515,-890493.752,-1416215.213,-2497456.285,-4760922.142,4064.323265,2416.633309,1426.086455,850.060713,524.270951,345.085875,245.844128,195.530665,172.45166,164.380037,0.113617,0.447713,1.733194,6.560361,23.689761,79.273619,243.008233,662.748046,1619.380632,3642.981758,2.543038,7.149706,19.897978,54.495789,145.994691,375.698589,925.612563,2147.614471,4714.314507,9976.928452,2
1.562289,0.933265,0.010925,88.750756,427.701645,-479.42506,-7.546154,-0.402249,6.059308,0.763167,362.084956,0.652515,0.007655,0.001978,0.763167,-0.103614,4.922507,0.59669,0.337808,1198.79562,3.065785,0.590808,3.073182,0.168377,0.170182,6.442594,8.501242,5.115253,1.126136,-0.079263,0.00059,117.187965,362.084956,0.064878,0.163212,0.358306,-1219598.51,-2770013.786,-27593027.26,-293586379.9,-99284352.15,-1194.288898,9.09607,236.164532,176.675848,148.03439,116.658588,83.542768,415.861453,4383.62899,12344.58534,153399.5898,1385849.539,1052733.485,10503.823,35418.29525,404773.5382,4004599.591,1660528.857,0.00096,0.002783,0.006323,0.05502,2.824443,4.911355,0.010655,0.114839,0.375467,0.931173,-384049.0859,-484945.1513,-654764.1123,-981413.2094,-1641489.66,-3035172.064,3899.210024,2330.727663,1379.788557,823.566382,507.689107,333.42113,236.826948,187.838229,165.437945,157.745992,0.085341,0.336833,1.308959,4.939409,18.116699,60.979902,184.765035,480.414756,1103.210023,2479.80303,1.945547,5.424729,14.855191,39.831566,109.387687,281.579778,713.500155,1647.712938,3216.625092,6700.842161,2
0.90699,0.634455,0.007483,48.722804,169.607556,-220.955225,-7.096927,-0.311809,3.868586,0.553968,132.301217,0.460483,0.005428,0.000909,0.553968,-0.05599,4.470943,0.585718,0.300707,965.614065,0.290838,0.054501,0.886179,0.091638,0.113887,4.451454,1.569435,6.42203,0.121353,-2.850153,0.005073,51.161102,132.301217,0.007195,0.018053,0.012062,-718720.737,-235649.8515,-1114004.496,-11711365.04,-16580584.25,-1175.755309,-75.850335,116.58418,74.028536,78.931539,74.584832,66.538223,144.454212,1064.393398,1591.368746,15826.64073,96250.75473,109706.0828,5619.264794,4187.729661,28481.61541,165989.5978,284984.8652,0.000345,0.001207,0.000749,0.004033,1.615867,0.244683,0.005284,0.047477,0.072973,0.224363,-407914.8844,-549067.7326,-802529.8277,-1309584.011,-2361729.112,-4580547.77,3893.915887,2331.231347,1383.179105,828.400646,513.23954,339.370285,242.830953,193.855719,171.476497,163.787195,0.111268,0.437721,1.690919,6.380304,23.019317,76.596713,233.051899,634.115114,1549.128549,3471.210372,2.471585,6.953792,19.00657,52.508797,139.742881,367.129395,873.33133,2022.189363,4516.388087,9788.375627,2
0.4484,0.227318,0.002678,4.511254,78.936941,-69.747015,-27.385126,0.204285,26.877298,0.083335,17.79593,0.227613,0.002683,0.000009,0.083335,-0.098156,3.473703,0.530048,0.050807,142.824002,0.353675,0.0744,0.854999,0.080901,0.106208,5.371676,5.397357,5.793767,-3.813533,0.760187,-0.003381,5.489504,17.79593,0.000268,0.000407,0.00037,-3317.791399,-4908.260007,-41112.09047,-95373.69534,-114251.7495,-1276.762198,17.696593,203.965269,53.927429,47.652355,42.696551,54.491687,2.606005,41.967885,54.146242,889.118434,1519.421047,2198.690505,126.740752,95.15317,3572.378602,2245.083145,4823.097785,0.000009,0.000015,0.000014,0.000152,0.171256,0.128845,0.000063,0.001058,0.001403,0.002471,-467900.6222,-616389.2304,-878834.2895,-1398905.438,-2468753.778,-4707187.054,4050.715909,2409.752342,1422.570703,848.228972,523.279698,344.514776,245.491693,195.287655,172.263428,164.214747,0.11088,0.438073,1.718676,6.480591,23.363275,78.233417,239.836109,653.866913,1597.711925,3593.422484,2.481697,6.975151,19.533342,53.816632,144.029576,370.722254,913.778395,2120.869859,4656.981281,9822.519317,2
0.183851,0.124397,0.001462,1.941271,29.167617,-16.204675,-5.599882,-0.088162,5.063378,0.054223,8.071521,0.12438,0.001461,0.000003,0.054223,-0.065583,3.098187,0.556645,0.006064,111.89329,1.142013,0.172937,1.526212,0.102542,0.124883,5.884699,6.17903,5.499506,-0.899154,-1.546339,0.000477,2.482761,8.071521,0.000058,0.000475,0.000605,-3610.821188,-6024.586247,-12460.79347,-1686.999667,-10930.77367,-1942.734436,-308.060882,6.729756,50.282353,47.440183,28.871302,8.807118,0.617465,23.638935,40.925861,234.128842,22.505397,210.694956,37.988885,87.1418,395.549467,75.336134,480.978992,0.000002,0.000019,0.000025,0.00005,0.039737,0.235536,0.000029,0.001097,0.001901,0.004025,-410998.4181,-542042.422,-773770.8687,-1232772.128,-2177425.969,-4155556.62,3937.66213,2352.361274,1393.00697,832.578368,514.587394,339.304225,242.090931,192.789476,170.217953,162.398142,0.09895,0.389547,1.508109,5.707605,20.61138,69.000615,211.67367,577.295892,1411.592149,3177.432667,2.215387,6.213401,17.29004,47.434871,127.020186,327.496733,805.460577,1865.818061,4100.520399,8663.50561,2
0.100115,0.084866,0.001005,1.86786,16.91958,-5.197691,-1.757742,-0.023086,1.541615,0.047837,7.758834,0.084565,0.001001,0.000001,0.047837,-0.071292,3.603427,0.60957,0.00194,296.812776,0.354624,0.043183,0.962497,0.086761,0.111474,5.432268,3.284445,8.050988,-0.406176,-1.536569,-0.000267,2.343457,7.758834,0.000008,0.00053,0.000427,-2628.872876,-1720.768888,-1730.803758,-9879.99873,-17032.17379,-2475.477966,-647.974325,-74.311796,41.301113,34.560748,11.945975,15.893605,0.048286,20.179263,28.265988,14.55891,118.678733,288.334449,39.997615,31.732958,81.706948,259.469409,542.211968,0,0.000023,0.000019,0.000016,0.007027,0.280301,0.000003,0.001434,0.002002,0.002241,-369657.7712,-488212.9394,-697475.7075,-1112030.177,-1965475.472,-3753389.369,3844.653005,2305.171335,1368.72946,819.7568,507.49285,335.070424,239.32182,190.755248,168.551874,160.916468,0.090737,0.357798,1.392004,5.265033,18.998809,63.573511,194.891165,531.468731,1298.754651,2921.332568,2.033178,5.705941,15.917588,43.741579,117.059005,301.257201,741.650993,1721.47859,3785.394872,7999.20199,2
0.116092,0.056239,0.000665,4.389354,48.764116,-11.764689,-3.575786,-0.080748,3.327021,0.051342,16.035618,0.056396,0.000667,0.000001,0.051342,-0.016012,4.198968,0.541166,0.002995,122.46562,1.144206,0.25518,1.535291,0.081516,0.102883,6.407362,8.578163,4.902032,-2.990491,0.207319,-0.000852,5.106165,16.035618,0.000006,0.000083,0.000328,-703.662175,-5621.724747,-42804.64591,-98776.16405,-73745.02486,-2183.625142,-516.735743,-116.216132,27.536812,53.35464,50.646187,47.106787,0.147186,7.285648,47.484318,744.247685,333.15142,1025.894361,10.537515,110.642841,1388.032889,3319.702459,1820.372722,0,0.000003,0.000011,0.000076,0.005512,0.053035,0.000003,0.000173,0.00112,0.002551,-476818.5231,-627685.3811,-894424.0859,-1422981.327,-2510209.737,-4785696.379,4067.969974,2418.481678,1427.036064,850.56181,524.547882,345.25227,245.962033,195.625142,172.534906,164.45596,0.112639,0.444114,1.727894,6.53777,23.600201,79.007236,242.269239,660.693167,1614.59021,3633.100749,2.526659,7.092613,19.760584,54.301505,145.448142,374.709516,922.86539,2142.062216,4702.337974,9933.355871,2
0.700258,0.334397,0.003959,4.557797,104.648435,-97.281717,-52.026358,-0.626082,50.135545,0.097945,17.518062,0.333642,0.003952,0.000016,0.097945,-0.116521,2.150483,0.584082,0.102553,31.363882,0.287438,0.020977,0.682251,0.060325,0.090466,6.200944,7.251883,6.436245,-1.031149,-1.591833,-0.004386,5.554628,17.518062,0.000353,0.000321,0.000238,-4788.988578,-3391.005292,-70640.47175,-99767.85952,-57367.40213,-1243.297025,154.681143,209.710491,74.882065,50.464279,53.266568,49.43791,2.719872,37.237784,42.40274,689.146158,443.843339,1059.897841,93.023525,85.038504,1409.986589,1464.817077,1780.322733,0.000013,0.000012,0.000009,0.000092,0.248064,0.171006,0.00006,0.000789,0.000975,0.001959,-481918.5711,-636253.3323,-910215.6466,-1453700.511,-2572870.497,-4915268.969,4073.515318,2421.446233,1428.713596,851.596243,525.258488,345.799162,246.427219,196.045397,172.935254,164.844351,0.113754,0.449797,1.759516,6.642133,23.946992,80.157805,245.792926,670.314675,1638.687148,3687.358517,2.545596,7.160142,20.081389,55.178858,147.584708,379.89776,935.982559,2166.960428,4769.956102,10067.75044,2
0.256953,0.132694,0.001576,2.339807,52.103851,-38.91894,-11.537296,0.426832,13.771077,0.063212,9.053594,0.133141,0.001582,0.000003,0.063212,-0.078218,1.342108,0.712592,0.013734,652.293966,17.198512,0.605085,6.65138,0.165621,0.16714,7.743907,13.766758,2.940502,1.475231,0.93192,-0.001706,3.091607,9.053594,0.000046,0.000118,0.000357,-1019.441665,-4373.629211,-17180.78792,-75120.19044,-343222.0211,-1594.24143,-162.631091,88.113724,57.12892,43.568601,38.516122,46.156327,0.753579,8.861923,54.040563,191.161593,803.982684,2397.609634,13.116352,128.121526,460.232037,1783.717071,9091.900656,0.000002,0.000004,0.000013,0.000028,0.035549,0.079426,0.00002,0.000243,0.001446,0.003435,-463735.4262,-610549.4649,-870411.8224,-1385138.812,-2444161.751,-4661129.121,4043.742417,2406.181945,1420.699134,847.205386,522.680663,344.128344,245.233612,195.091057,172.099157,164.070334,0.108874,0.428751,1.665082,6.300608,22.739153,76.089747,233.381365,636.70329,1557.750913,3508.259146,2.441592,6.853709,19.071984,52.31808,140.093685,360.725864,885.933217,2052.42339,4511.560376,9542.064446,2
